Unnamed: 0	CTRL_4H	CTRL_24H	SWTX143_50mpk_4h	SWTX143_50mpk_24h	SWTX143_25mpk_4h	SWTX143_25mpk_24h	SWTX143_10mpk_4h	SWTX143_10mpk_24h
LINC01556	0	0	0	0	0	0	0	5.6564285310255E-06
HCG16	9.95281713819223E-06	2.12266655808397E-05	3.38331278781503E-05	5.91689835973414E-05	5.89144107895394E-05	2.27164547879383E-05	4.91768460836444E-05	3.66601144887975E-05
ZNF311	6.8927499467554E-05	8.0976153970406E-05	0.000151741574948467	4.29662673270451E-05	0.000119068678240167	0.000137961833372777	0.000144501015800067	9.46562854255887E-05
LOC100129636	0	0	0	0	0	0	0	0
OR2W1	0	0	0	0	0	0	0	0
OR2B3	0	0	0	0	0	0	0	0
OR2J3	0	0	0	0	0	0	0	0
OR2J2	0	0	0	0	0	0	0	0
LOC101929006	0	0	0	0	0	0	0	0
OR14J1	0	0	0	0	0	0	0	0
OR5V1	0	0	0	0	0	0	0	0
OR12D3	0	0	0	0	0	0	0	0
OR12D2	0	0	0	0	0	0	0	0
OR11A1	0	0	0	0	0	0	0	0
OR10C1	0	0	0	0	0	0	0	0
OR2H1	0	0	0	0	0	0	0	0
LINC01015	0	0	0	0	0	0	0	0
UBD	3.96504417059207E-06	0	7.5091987684914E-06	7.5421606781911E-06	8.4537809189299E-05	4.9322797983684E-06	0	0
SNORD32B	0	0	0	0	0	0	0	0
OR2H2	2.25284105102892E-05	1.28449277113098E-05	1.43850075936729E-05	1.4743391274861E-05	2.99303006569068E-05	1.29389413407717E-05	4.53564106750847E-06	5.6564285310255E-06
GABBR1	0.0050647647987528	0.0059090471794596	0.00810794615102877	0.0076089653174829	0.00737297782924117	0.00767497969361257	0.00740030069305257	0.00700226262966273
MOG	0	0	1.40901810459061E-05	0	0	0	4.53564106750847E-06	9.88097143548324E-06
ZFP57	5.27643228754447E-06	4.02508432551663E-06	0	0	9.10125142207053E-06	4.9322797983684E-06	0	0
HLA-F	0.00249422080095807	0.00265373051466133	0.0026400116031376	0.00173517645135257	0.00403777453315833	0.0020994813529498	0.00192204498851883	0.002014824123101
HLA-F-AS1	0.000407360911004567	0.000635046438731067	0.000450922205785733	0.000403917493010167	0.0005881397502676	0.000373939238555967	0.000550251368207967	0.000297861028691033
IFITM4P	4.35846060567778E-05	1.67042274275781E-05	2.18942063621643E-05	2.96822010476193E-05	1.82025028441411E-05	2.95066326406402E-05	3.59746420883575E-05	1.97619428709665E-05
HCG4	0.000132937373814167	0.000196011940907733	0.000198270900298267	8.01906290528254E-05	0.0002406405436539	0.00018514489374341	0.0001575054915559	8.74968572927667E-05
LOC554223	1.05528645750889E-05	2.49201806878597E-05	1.53132240847495E-05	0	3.00771337253361E-05	1.29389413407717E-05	0	0
HLA-G	0.000205656864569667	6.36680364173224E-05	0.0002748807575698	0.0008340535598905	0.000754916421123933	0.000292479967837833	9.01860812022565E-05	0.00114529602072927
HCG4B	2.05056817132811E-05	1.71423329438414E-05	7.22636013639075E-05	3.63969899791442E-05	4.27094037999531E-05	4.29999421964738E-05	2.23769816142074E-05	2.11938284975343E-05
HCG9	0	0	1.43850075936729E-05	0	0	2.63452047470351E-05	4.23441734417343E-06	4.22454290445773E-06
ZNRD1ASP	0.000190489374783433	0.000159974852955	0.000348323665124767	0.000305532683271367	0.0003166409598436	0.000238953350569967	0.000285010415898033	0.000155160657739333
HLA-J	0.000206603017771833	0.0001985688844004	0.0004884681996282	0.0004550578742642	0.000347200311036667	0.000380163657985967	0.000384815890551	0.0002287653426179
HCG8	0.000122545336085937	0.000151983932615433	0.000202405796497967	0.000183785204972633	8.43675022696256E-05	0.0002014400563869	0.0001292087711982	0.000114276000346033
ZNRD1	0.000580715553191	0.000589241606755133	0.0006892249159963	0.0005635212862835	0.000703882410027133	0.000719565547745767	0.000623895236512433	0.000580227311527167
PPP1R11	0.00380950862655997	0.0043593540800996	0.00418141706110027	0.00374864843102113	0.00450870022784537	0.0045652900220234	0.00441375918551837	0.00345309592075613
RNF39	0.000517250240295	0.000583027510099233	0.000669947736247267	0.000725507380968267	0.000706422086023	0.000652165345006133	0.000713892852203667	0.000464306083628767
TRIM31	5.98777296760017E-06	4.46318984177993E-06	7.80402531625813E-06	7.5421606781911E-06	5.86389890638287E-06	9.8645595967368E-06	2.71103509211474E-05	0
TRIM31-AS1	0	8.48827416729657E-06	6.58098227741473E-06	0	5.86389890638287E-06	0	0	1.1312857062051E-05
TRIM40	0	0	0	0	0	0	0	0
TRIM10	0	0	6.58098227741473E-06	0	0	4.9322797983684E-06	0	9.88097143548324E-06
TRIM15	0	0	0	0	0	8.00666154240327E-06	0	0
TRIM26	0.00802496770880027	0.00884017956524307	0.0118508974455017	0.0096598033818794	0.0105454225112832	0.0113506949041388	0.0105982468069197	0.00800162348732597
HCG17	4.42959467368335E-05	4.79465563200315E-05	9.89260938690915E-05	7.05571901304603E-06	5.31973449515859E-05	6.70199268236836E-05	8.06158471044726E-05	6.07177142394554E-05
HLA-L	0.000287469230972267	0.0002723118324408	0.000126007298934392	0.000176047625796533	0.0002566752437238	0.000165230292043133	0.0002834777493355	0.000146875126936696
MIR6891	0	0	0	0	0	0	0	0
HCG18	0.00317628816918213	0.0029563113394559	0.0028721480367752	0.00259041421520787	0.00272472571720023	0.00300208930043547	0.00342468747861317	0.0024584651806042
TRIM39	0.00107614872365583	0.00112466808629727	0.00136473863351473	0.00118422030203757	0.00112454525682787	0.0013186922986596	0.0012048160639514	0.00165104402398687
TRIM39-RPP21	0	0	0	0	0	0	0	0
RPP21	0	0	7.80402531625813E-06	7.05571901304603E-06	9.10125142207053E-06	0	0	5.6564285310255E-06
HLA-E	0.0361090024883333	0.0444274401543416	0.0436282088053627	0.0308932563787188	0.0548584688393649	0.0390257070045587	0.0397542617862707	0.0288436405412367
GNL1	0.00470486057724577	0.00524080687371973	0.0076221209584623	0.00692048709003133	0.00758718527541783	0.00690347298109593	0.0068502109435867	0.00559526076409663
PRR3	0.00241903841008433	0.00225615160984227	0.00373008083879043	0.0029765239450799	0.0039085216469962	0.0035859768327083	0.00333658735206713	0.0026619472469628
ABCF1	0.0080394609982988	0.00756863498067973	0.00730381073645777	0.00693659399134343	0.00803008390116417	0.00762785158807387	0.00836681606614933	0.0078717169306423
MIR877	0	0	0	0	0	0	0	0
PPP1R10	0.00493719665078037	0.00651909632954477	0.00614096176015943	0.00600831692211763	0.00615915346898087	0.00683816046792603	0.00604304954124967	0.0071688614907497
MRPS18B	0.0050118893367292	0.00526428283422517	0.00620020593889847	0.00442743910347683	0.0061662494390175	0.00593849130531667	0.0056875372388872	0.00441216884871943
ATAT1	0.0018551724467283	0.00203222547352043	0.0028356581522918	0.00214893143039033	0.00262809781807753	0.00288543264475177	0.00299263212774827	0.00250894380885043
C6orf136	0.00144491068701723	0.0015848331584779	0.00200372204737737	0.00163684575768723	0.0017976111383475	0.0018006950718242	0.00190066984736897	0.00133014034617733
DHX16	0.0042770816223357	0.00444622464948633	0.00496091403900837	0.0048464864053097	0.00475873389348817	0.00506063063424943	0.00487968185264753	0.00472595313645847
PPP1R18	0.009642571063752	0.0107840912111308	0.0077945476566158	0.00657544734716233	0.00892455564035373	0.00841295952360393	0.00998451637887397	0.0081694932237147
NRM	0.00153488215599547	0.00184456042378933	0.00214187161382427	0.00147947875424177	0.0021779556287055	0.00203380644128443	0.0020544810104073	0.00150795517790443
MDC1	0.00465213936022583	0.00474939947264667	0.00621728079773884	0.0049266357560555	0.0052426493127177	0.00553825042663797	0.0058948220239735	0.0039868035447826
MDC1-AS1	0.000716956164099433	0.000628642155847333	0.000878258077412	0.000594467393828667	0.000824586292001367	0.000803968672533067	0.000854123639985367	0.000534954556223196
TUBB	0.158302956084268	0.155870005630132	0.160875341568358	0.123034753346259	0.165388430468025	0.160627337252419	0.170311098569175	0.138763981114335
FLOT1	0.0116657726883025	0.0129277570439244	0.0132712248781825	0.0107373508469232	0.0140327279519482	0.0132134288972286	0.0142539207864118	0.0131888740921604
IER3	0.00895793959182513	0.0066670726288594	0.00334822287919093	0.00218596037361827	0.0053255417338216	0.00447445030557057	0.00667167975254087	0.00465031270545207
LINC00243	2.18170698302335E-05	1.29514640090765E-05	1.31619645548295E-05	0	1.49651503284534E-05	1.29389413407717E-05	0	4.22454290445773E-06
LOC105375014	9.24147645813653E-06	0	1.40901810459061E-05	0	4.62404224524997E-06	0	4.23441734417343E-06	0
DDR1	0.0269708140387091	0.0331171065097077	0.0329047808700285	0.0273818288592737	0.031805112805388	0.0313746328772157	0.0349284898716529	0.027681484956272
MIR4640	3.96504417059207E-06	4.46318984177993E-06	6.58098227741473E-06	1.45978796912371E-05	1.37252936673205E-05	0	1.3804651441957E-05	0
GTF2H4	0.00171461425813587	0.00174392032104347	0.00212812732070493	0.00213846620027323	0.00191867731244223	0.00227618019579247	0.0018410046565111	0.00206883748155503
VARS2	0.00197187218290957	0.00222375133821873	0.00280423400899423	0.0022904779259541	0.00240026851472807	0.00253812252980677	0.0026850192138114	0.00234418204745027
SFTA2	0	0	0	0	0	0	0	0
DPCR1	1.78829054793763E-05	2.13332018786063E-05	6.41647494998826E-05	0.000123788849628631	3.91783851474067E-05	8.08935122954152E-05	5.23191267467565E-05	2.39864857754242E-05
MUC21	0	4.19086893476493E-06	7.80402531625813E-06	7.05571901304603E-06	0	6.7031317031317E-06	2.68091271978124E-05	1.69692855930765E-05
MUC22	0	4.46318984177993E-06	0	0	0	0	0	0
HCG22	0	0	0	0	0	0	4.23441734417343E-06	0
C6orf15	0	0	0	0	0	0	0	0
PSORS1C1	0.00121720821374837	0.00165893104307273	0.00146641628221563	0.00138878161676473	0.00146146262688483	0.00169693179665073	0.0017988899360327	0.00151215126094523
CDSN	0.000331245543695633	0.000329977329546833	0.0004522691348369	0.0004251345569636	0.000407561374229333	0.0003222591291348	0.000543863311397833	0.000358600069986296
PSORS1C2	0.000278969975013933	0.0004246029326562	0.000328751658827967	0.0003764762909496	0.000362288820582267	0.000444858364689833	0.0005169599514445	0.000357239298334996
CCHCR1	0.00184933907285937	0.00202832981186033	0.00258613738420413	0.0017048707153746	0.00222665752006913	0.00220474095516547	0.00256745736863887	0.00199516429875047
TCF19	0.00253730895307117	0.0023782070491459	0.00233428239548403	0.00138570861629413	0.00214551347756493	0.0023289990536561	0.0027958981954678	0.00219262730526173
NTAN1	0.00210401780262027	0.0020834757617002	0.00262962364584973	0.0023887627115755	0.0022678769149036	0.00252899782093187	0.00232856364247743	0.00267582712583837
PSORS1C3	3.96504417059207E-06	0	1.31619645548295E-05	2.16535987042831E-05	9.2480844904999E-06	4.9322797983684E-06	4.73336930694007E-06	4.22454290445773E-06
HCG27	5.55292721722432E-05	7.23220951938672E-05	0.000108247988771933	9.57114851600986E-05	8.18877889473268E-05	7.49395422165003E-05	6.3179225765033E-05	9.17925141724708E-05
HLA-C	0.0709512710106453	0.0834878411002592	0.0652382371171422	0.0407572873296997	0.0722183488947918	0.0627912624707975	0.0659616173326975	0.0514943938487512
HLA-B	0.0866784176696496	0.0993059151037751	0.0813759306206304	0.047064272242996	0.110333457043603	0.0703625849161177	0.0705168548553547	0.0572226493596723
HCP5	0.0024923891493671	0.0033209257942575	0.00302339143917943	0.00173371691606827	0.00354165676692067	0.00236910286501823	0.00301860635941347	0.0021421816536377
HCG26	0.000184501601815833	0.000257714482664467	0.000407177529909167	0.0002278698672136	0.0002976625733949	0.000206003450477	0.0002795352929863	0.0001890992289255
MICB	0.000865042373915933	0.000822109113587633	0.0004377602412309	0.000249086931166967	0.000602911119825067	0.000347571253393633	0.000663699576737733	0.000549152511594133
MCCD1	5.98777296760017E-06	4.19086893476493E-06	3.06264481694991E-05	1.4743391274861E-05	1.04879411516328E-05	1.83385432046318E-05	4.53564106750847E-06	0
DDX39B	3.57349311390178E-05	2.14989864878546E-05	6.58098227741473E-06	7.05571901304603E-06	1.95891925737034E-05	4.9322797983684E-06	3.15424965047525E-05	2.39864857754242E-05
ATP6V1G2-DDX39B	0	0	0	0	0	0	0	0
SNORD117	3.03780854280492E-05	8.21595326028157E-06	1.40901810459061E-05	0	1.37252936673205E-05	1.65676912998685E-05	2.77035356394422E-05	1.83300572443987E-05
SNORD84	4.49764075971543E-05	4.74611628174892E-05	5.03693950017432E-05	1.45978796912371E-05	1.83493359125704E-05	5.09195575893069E-05	4.43492440211762E-05	2.11938284975343E-05
DDX39B-AS1	2.39510918704006E-05	2.14989864878546E-05	0	5.06539395888602E-05	6.72580230181576E-05	8.00666154240327E-06	4.53564106750847E-06	1.4105514339941E-05
ATP6V1G2	2.77244293744095E-05	8.05016865103323E-06	0	1.4743391274861E-05	2.42132348189533E-05	1.96420730439034E-05	9.26901037444853E-06	3.96163267729795E-05
NFKBIL1	0.00134937843962563	0.0015753257750365	0.00194875931362367	0.0013874176861498	0.0019210519109585	0.00180364100519863	0.00183958992493887	0.001655726255288
LTA	2.97471581714177E-05	4.70703452875109E-05	8.15854962667603E-05	4.42800807388564E-05	6.01542674506723E-05	3.92841460878068E-05	3.1439001020849E-05	2.11227145222887E-05
TNF	7.47235657685608E-05	6.2910322007743E-05	1.50183975369828E-05	7.5421606781911E-06	0	8.00666154240327E-06	4.73336930694007E-06	1.4105514339941E-05
LTB	0.000284456767752	0.000633663944047533	8.01113635279356E-05	7.42533049537015E-05	0.000215339514682416	6.39455450796366E-05	9.48252177536878E-05	0.0000846330860396
LST1	1.99056342763845E-05	7.25471281145794E-05	2.18942063621643E-05	1.45978796912371E-05	6.1858097168349E-05	1.65676912998685E-05	1.3804651441957E-05	3.80920001153652E-05
NCR3	3.96504417059207E-06	4.46318984177993E-06	6.58098227741473E-06	0	9.10125142207053E-06	0	8.9677866511135E-06	0
AIF1	0.000101705774643169	0.000101705465723488	0.000299391990545067	0.00018996364532474	0.000597757151888917	0.0002155954814174	0.000121625082223118	0.0002206149069579
PRRC2A	0.047370795079372	0.0441083147703685	0.0508543713897548	0.0471474613448989	0.0512817721290768	0.0498361507168543	0.0509583182529161	0.0527550605888581
SNORA38	5.98777296760017E-06	4.46318984177993E-06	7.5091987684914E-06	7.05571901304603E-06	5.86389890638287E-06	8.00666154240327E-06	0	2.97353553374963E-05
MIR6832	0	8.05016865103323E-06	0	7.05571901304603E-06	5.86389890638287E-06	4.9322797983684E-06	0	1.55373999665088E-05
BAG6	0.0220263328843665	0.0219744630101193	0.0250147972944133	0.0236590602061822	0.024329777270744	0.0252115568122762	0.0242164642388233	0.0310459171726163
APOM	0.00119261364731497	0.0011693577177756	0.00119722138507357	0.000816549867974833	0.00136888189661397	0.00116788996030317	0.0013752595866928	0.0010648997711327
C6orf47	0.00154959177140773	0.0017476497171261	0.0022462471274832	0.0016214704131636	0.00192813742211483	0.00185130069853717	0.001989913601016	0.0014572393359951
GPANK1	0.00265551853305473	0.00330373920382923	0.00376137708922003	0.00281916115079363	0.00380603943006813	0.00335829000793147	0.0033633952390257	0.0028660434239165
CSNK2B	0.0147102373275913	0.0144970080367302	0.0197453310466467	0.02052673260564	0.0188860474883595	0.0176616061655124	0.0161118640537159	0.0255344070943881
LY6G5B	0.00120106336966963	0.00146152313190527	0.001966594766095	0.00164117382575927	0.00153488344438637	0.00198997951911753	0.00179159944829183	0.00153095065615273
LY6G5C	5.36178366183941E-05	6.35615001195557E-05	8.03624532279084E-05	5.09948696703813E-05	0.000137124348015883	3.3135382599737E-05	7.12526039745168E-05	3.38674572109075E-05
ABHD16A	0.003752469985951	0.00382166634530767	0.00528367367947413	0.00555465962703847	0.00536900354737483	0.0046057429285661	0.0048390003891981	0.0078136980733375
MIR4646	0	0	0	0	0	0	0	0
LY6G6F	3.96504417059207E-06	0	0	0	5.86389890638287E-06	0	0	0
LY6G6D	9.95281713819223E-06	0	7.80402531625813E-06	0	0	0	0	0
LY6G6C	0.000144690333263067	0.00010474780271868	7.85497570935555E-05	3.67379200606653E-05	5.31973449515859E-05	0.000101752069029005	0.000126066490535033	8.04796571104042E-05
C6orf25	0.000104470723939978	0.000122541313774323	0.000139758916584732	7.21620267095099E-05	0.000105825602040591	9.81233190699035E-05	0.000117390664878918	3.80920001153652E-05
DDAH2	0.0062964233633198	0.00717291455325523	0.00860472055537323	0.00731457551533243	0.00749485294189277	0.0087395219020615	0.00905358806446427	0.0088411116367728
CLIC1	0.033881846928665	0.0416245820119529	0.0334900076662351	0.0262772491587877	0.0346194910833493	0.0337635403423277	0.0376100558037055	0.0334990155323684
MSH5	0	0	0	0	0	4.9322797983684E-06	4.23441734417343E-06	4.22454290445773E-06
MSH5-SAPCD1	4.16422906831938E-05	5.06100361104792E-05	4.37884127243285E-05	2.88548293009531E-05	4.60935893840372E-05	3.12774845454035E-05	7.66826534836551E-05	4.09557713685008E-05
SAPCD1	0	0	0	0	0	0	0	0
SAPCD1-AS1	0.0002803122429506	0.0003806466139688	0.000466992705826133	0.000301927753669433	0.000314473157069367	0.0004603287097672	0.000364093596439967	0.00029093626953973
VWA7	0.0005772764166871	0.000526936690123833	0.000550015922514967	0.000526587947724933	0.000522152843292733	0.000725528828727033	0.0006839507070711	0.000532346781007367
VARS	0.00876219250627733	0.008328798089639	0.0066971836892395	0.00589020681283183	0.0073623527533807	0.00772181963857773	0.0081719281325942	0.0078613666926115
LSM2	0.00213396936885963	0.00216094755250877	0.0021353383752503	0.00146118034027917	0.00218522969119273	0.00225390828265477	0.00226530353263557	0.002163411003439
HSPA1L	0.000225432551818967	0.0001746787390291	0.0002680884155845	0.000369320758108	0.0002529321998891	0.0003806195898438	0.0002761010513282	0.000324896167781667
HSPA1A	0.00699151133071297	0.00701752842669517	0.00471806435538863	0.0054447170780904	0.00661252167420913	0.0081618774110235	0.00847930027713297	0.00595002046365387
HSPA1B	0.00556522624504047	0.00600939560339077	0.00403302207929543	0.00544388507660687	0.00612889812554633	0.0080822531748454	0.00720739455461423	0.00537074150554217
C6orf48	0.00838237957646613	0.010439694685364	0.0101417156356865	0.0090696720538634	0.010515439272963	0.0110539780231742	0.0107646012702598	0.007875887813841
SNORD48	2.98584514145766E-05	2.0895096362343E-05	4.37884127243285E-05	2.16535987042831E-05	2.55999245485156E-05	2.58778826815434E-05	1.75401168233639E-05	8.44908580891547E-06
SNORD52	7.54349064486277E-05	5.90390619662941E-05	2.8475188639579E-05	2.96822010476193E-05	4.96663262990395E-05	3.92841460878068E-05	5.39194781189598E-05	4.8065412581895E-05
SLC44A4	0	1.62661219113148E-05	0	7.05571901304603E-06	0	8.00666154240327E-06	1.3804651441957E-05	0
EHMT2	0.00792268037332857	0.00756794241390307	0.0116369794537591	0.0109053490348693	0.0111597435284123	0.0109247159813557	0.0105553903328365	0.0113842492975068
C2	0.000351992465679167	0.000406856709586833	0.0006590245049179	0.000372825873881367	0.000503389915896167	0.000559453018007667	0.000519850167737233	0.000418092107717067
ZBTB12	0.00116322529631017	0.000986664137756467	0.001439324434944	0.00139700563760597	0.001475570252654	0.00127428107936427	0.00156584950404443	0.00157845880649907
C2-AS1	1.4517908745681E-05	8.21595326028157E-06	3.59843874080704E-05	2.17991102879071E-05	1.38721267357499E-05	4.9322797983684E-06	2.23769816142074E-05	4.22454290445773E-06
CFB	0.0807051298975792	0.0876959013498776	0.03238900837751	0.0248875826583284	0.0426609831465369	0.0365807394745111	0.0519363769022734	0.0408734293471445
NELFE	0.00588337688262113	0.00692322631859137	0.00749887633540817	0.0064294555021947	0.00736097728305203	0.00714377334303047	0.00707308102509753	0.00640985751517183
MIR1236	0	0	0	0	0	0	0	0
SKIV2L	0.0088171173719025	0.00910508347732143	0.00884067197773263	0.0072085858002347	0.00899283538763153	0.00841828130712157	0.00983176278208173	0.00833628162635773
DXO	0.002618354968173	0.0032311343426541	0.00298110956465503	0.0025967295385364	0.00312211972413613	0.00255271318558507	0.00307944632591253	0.00263114977012293
STK19	0.00238167091250027	0.00268200019994433	0.00166197203999897	0.00146940878056847	0.00227132449703133	0.00207323042594947	0.00242453533304317	0.00203022897260643
C4A	0	0	0	0	0	0	0	0
C4B	0	0	0	0	0	0	0	0
C4B_2	0	0	0	0	0	0	0	0
CYP21A2	0.000411715642161533	0.000532937714184167	0.00013950782688474	7.27939799582884E-05	0.000225822226393867	0.000184512790281171	0.000347457150786633	0.000275093086616467
CYP21A1P	1.59405901057924E-05	2.1167417269358E-05	6.58098227741473E-06	0	1.51119833968828E-05	0	4.0811506879201E-05	4.22454290445773E-06
TNXA	0	0	0	0	0	0	0	0
TNXB	0.0393437217683673	0.0369575460869786	0.0241444494300965	0.0241359573897267	0.0274067095588457	0.0263493171634938	0.0364450639286774	0.0305681139741618
ATF6B	0.00713885611666587	0.00838459362999347	0.00837434243881593	0.007371025476596	0.00804606359347183	0.0085896188773338	0.008714674364837	0.00719730790375107
FKBPL	0.0003584812188763	0.0003648414839414	0.000461467143727433	0.000293753639742433	0.000398699055710667	0.000438546899110233	0.000472988878684733	0.000275306428542167
PRRT1	0.000551673783317067	0.000512871540868067	0.0010580123915922	0.00106042703296087	0.000935416472818933	0.00100786447671473	0.0009094537637262	0.000679598804876133
LOC100507547	0.000428528399794233	0.000555525984300067	0.0007239829426902	0.000591548743837767	0.0006036035669048	0.0007369694468194	0.0007479473937397	0.000419012001269
PPT2	0.000898055461613667	0.00102822929756043	0.00120696599939223	0.000996684445590467	0.0012745485933527	0.00103569661450253	0.0011810457219328	0.000835906892341067
PPT2-EGFL8	0	0	1.50183975369828E-05	7.05571901304603E-06	5.86389890638287E-06	6.7031317031317E-06	8.9677866511135E-06	0
EGFL8	0	0	0	0	0	4.9322797983684E-06	0	0
AGPAT1	0.00739745647655187	0.00802444029646823	0.0103772847578026	0.00908853988668283	0.0101166992595105	0.0101581437110417	0.0102211303586785	0.0082394681213051
MIR6721	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	4.22454290445773E-06
RNF5P1	0.000228710861476033	0.000118468941462533	0.000440079123620933	0.000530184248719667	0.000356623931887	0.000315945584249933	0.000121427353983693	0.000904506752664537
MIR6833	0	0	0	0	0	0	0	0
PRDM14	0	0	0	0	0	4.9322797983684E-06	0	0
PRDM10	0.001792133653021	0.00171697539738353	0.00241549692289417	0.00212367711124327	0.00208272487819263	0.00219778807522123	0.002634090601758	0.00187029364253493
PBX2	0.00781641610200167	0.00836482521348573	0.0112245844590002	0.00915224098545737	0.0104214762046234	0.0100054575381301	0.0105967207067859	0.007974263138932
GPSM3	0.0004699786625402	0.000547144246430533	0.0006640008330935	0.0003444075793313	0.0004818736490217	0.0006705173577237	0.000425973694556167	0.000300931009062067
NOTCH4	0.000117238023978668	4.2334834538716E-05	8.72819989008666E-05	0.000154443934006533	0.000142506029454531	0.000131813069884713	5.82481282186614E-05	0.000164029294591871
LOC101929163	0	0	1.40901810459061E-05	0	0	1.34062634062634E-05	0	4.22454290445773E-06
C6orf10	5.98777296760017E-06	4.46318984177993E-06	7.80402531625813E-06	7.05571901304603E-06	0	6.7031317031317E-06	0	2.97353553374963E-05
HCG23	5.27643228754447E-06	0	0	0	0	4.9322797983684E-06	0	0
BTNL2	0	4.19086893476493E-06	1.53132240847495E-05	0	0	0	0	0
HLA-DRA	1.12642052551446E-05	0	1.50183975369828E-05	7.05571901304603E-06	0.0000546075085324	0	0	0
HLA-DRB5	0	0	0	0	0	2.14129249486667E-05	0	0
HLA-DRB6	0.000132022100431759	2.54648225018896E-05	5.34051341749481E-05	0.000227819960299333	0.000604695829976899	3.35156585156333E-05	5.8445856458093E-05	4.79729715508485E-05
HLA-DRB1	3.56236378958588E-05	3.85820711202144E-05	1.31619645548295E-05	4.40846622409592E-05	0.000232155327796983	3.84479383140017E-05	2.7006855437244E-05	0
HLA-DQA1	1.39178613087843E-05	2.54175345156046E-05	0.000291332868673167	0.000309952146853582	0.000217502088016533	0.000334391874714167	3.01398733719807E-05	0.00027749916947295
HLA-DQB1	1.19755459352003E-05	4.02508432551663E-06	7.80402531625813E-06	2.16535987042831E-05	3.31676531725945E-05	1.4709793245535E-05	1.72388931000288E-05	0
HLA-DQB1-AS1	0	0	0	7.05571901304603E-06	0	1.29389413407717E-05	0	0
HLA-DQA2	0	0	0	1.4743391274861E-05	6.37087599544667E-05	0	0	0
MIR3135B	0	0	0	0	0	0	0	0
HLA-DQB2	0	0	2.18942063621643E-05	0	4.62404224524997E-06	2.40199846272098E-05	0	0
HLA-DOB	9.99056323324786E-05	8.02064792356521E-05	0.000109176205263039	6.63702141939949E-05	6.40024260913331E-05	7.41903805922819E-05	8.55562073792404E-05	5.49901717331765E-05
TAP2	0.0114577549840298	0.0126860582143491	0.00760770997041997	0.00480279279035337	0.0118783285878088	0.00691070337579027	0.0092822214427546	0.00711273682680177
PSMB8	0.0090147703296314	0.0110883133035936	0.0105562120787307	0.00677076206109257	0.0112988083574874	0.0104518058257483	0.0103874880329622	0.00776893486800177
PSMB8-AS1	0.00411439066260187	0.0048622213646668	0.0036365921441441	0.00256612857023193	0.00551007350056513	0.00348827519177423	0.0037314458807329	0.0030732025198011
TAP1	0.0161951035510235	0.0186220204974969	0.0119912970765608	0.00805472226458783	0.0185586874230342	0.0119216278631536	0.0138439365928434	0.0107053824180418
PSMB9	0.00560655490305053	0.00713433495932243	0.00641855834942457	0.0040534449277672	0.00914435794545927	0.00599620095765963	0.00599919771012897	0.00445267660918067
LOC100294145	0.00111022568554703	0.00113703806558023	0.0013198543814392	0.0011332709198334	0.00122426802705867	0.00153980651940813	0.00147485807037797	0.00108427062282367
HLA-DMB	1.8482952916273E-05	4.19086893476493E-06	2.94034051306557E-05	3.57650367303752E-05	9.2480844904999E-06	2.14999710982369E-05	3.18437202280875E-05	9.88097143548324E-06
HLA-DMA	0.000255049762963267	0.000407473041005767	0.000631641148773833	0.000542986082493133	0.0006004314065028	0.000606743825637933	0.000523320220069533	0.000323229613173596
BRD2	0.023136191908902	0.0239166903397305	0.0290078478890209	0.0258062263165023	0.0287089148492252	0.0273360363586086	0.0282533098811181	0.0250319017224398
HLA-DOA	0	8.92637968355984E-06	0	0	0	0	0	0
HLA-DPA1	0	0	0	0	1.82025028441411E-05	0	0	0
HLA-DPB1	0	0	0	0	0	0	0	0
HLA-DPB2	0	0	0	0	0	0	0	0
DNTTIP1	0.0025851496984431	0.00293373654491613	0.00298710490069257	0.00292065603015083	0.00297882659167607	0.00286811163321717	0.00293620862708703	0.00343663346650693
COL27A1	0.002515826238336	0.00278049706309513	0.00617975208145333	0.00447677943994273	0.00369523959084187	0.0046064517735942	0.00385968329595147	0.00260685750139073
RXRB	0.00547652965324743	0.00625341030143827	0.00836688761910157	0.00757046442178193	0.0070312095812157	0.00717051952480343	0.00693666673618563	0.0068579098983509
SLC39A7	0.0130029343155614	0.0141489298838353	0.0113666853995905	0.00854623987351193	0.0112305481811564	0.0121963661350023	0.014958764303832	0.0114069500295999
HSD17B8	0.000931551505217533	0.0011917911293247	0.00128150405711803	0.0013933964988448	0.00139771394423803	0.00150067576450943	0.00133494703177637	0.00119073043033023
MIR219A1	7.93008834118413E-06	0	0	7.05571901304603E-06	5.86389890638287E-06	8.00666154240327E-06	1.3503427718622E-05	0
RING1	0.00301430307311143	0.003606059668042	0.004518005839886	0.00417368738331543	0.00407567530325567	0.0043376445994666	0.00461458822898483	0.00352636381813273
HCG25	0.00124722764610477	0.00116252728970077	0.00211753864591543	0.00132216607715857	0.0017749314263265	0.0018425769666882	0.00167967588383557	0.001191856533
VPS52	0.0054175860048328	0.00518383832746087	0.00772921071511767	0.0067059469868522	0.0071421197646881	0.00770564577580573	0.00708199053907887	0.00702825697430683
RPS18	0.0905418640775326	0.107948402557796	0.127525080950313	0.116720114279426	0.13452716157322	0.124616116685689	0.111035403907706	0.131030804418428
